1500,4500,500,3500,2500
13.927272727272728,14.027272727272727,13.927272727272728,14.027272727272727,14.027272727272727
0.1,14.027272727272727,0.1,14.027272727272727,14.027272727272727
0.1,14.027272727272727,0.1,14.027272727272727,0.30000000000000004
0.1,0.2,0.1,0.2,0.2
0.1,0.1,0.1,0.1,0.1
0.1,0.2,0.1,0.2,0.2
0.1,0.2,0.1,0.2,0.2
0.1,0.2,0.1,0.2,0.2
0.1,0.1,0.1,0.1,0.1
0.1,0.2,0.1,0.2,0.2
0.1,0.2,0.1,0.2,0.2
0.1,0.1,0.1,0.1,0.1
0.2,0.2,0.1,0.2,0.2
0.1,0.2,0.1,0.1,0.1
0.1,0.2,0.1,0.1,0.1
0.1,0.2,0.1,0.2,0.2
0.1,0.1,0.1,0.1,0.1
0.1,0.2,0.1,0.2,0.2
0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1
0.1,0.2,0.1,0.2,0.2
0.1,0.2,0.1,0.2,0.2
0.1,0.2,0.1,0.2,0.2
0.1,0.2,0.1,0.2,0.2
0.1,0.2,0.1,0.2,0.2
0.1,0.2,0.1,0.2,0.2
0.2,0.2,0.1,0.2,0.2
0.1,0.2,0.1,0.2,0.2
0.1,0.2,0.1,0.2,0.2
0.1,0.1,0.1,0.1,0.1
0.1,0.2,0.1,0.2,0.2
0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1
0.1,0.2,0.1,0.2,0.2
0.1,0.1,0.1,0.1,0.1
0.1,0.2,0.1,0.2,0.1
0.1,0.2,0.1,0.2,0.1
0.1,0.2,0.1,0.2,0.2
0.2,0.30000000000000004,0.2,0.30000000000000004,0.2
0.2,0.4,0.2,0.30000000000000004,0.2
0.2,0.4,0.1,0.30000000000000004,0.2
13.927272727272728,14.027272727272727,0.1,14.027272727272727,14.027272727272727
0.1,14.027272727272727,0.1,14.027272727272727,14.027272727272727
0.2,14.027272727272727,0.1,14.027272727272727,14.027272727272727
0.2,14.027272727272727,0.2,14.027272727272727,14.027272727272727
0.2,14.027272727272727,0.2,14.027272727272727,14.027272727272727
0.2,14.027272727272727,0.2,14.027272727272727,14.027272727272727
0.2,14.027272727272727,0.1,14.027272727272727,14.027272727272727
0.1,14.027272727272727,0.1,14.027272727272727,0.1
0.1,0.2,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1
0.1,0.2,0.1,0.1,0.1
0.1,0.2,0.1,0.1,0.1
0.1,0.2,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1
0.1,0.2,0.1,0.1,0.1
0.1,0.2,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1
0.1,0.2,0.1,0.1,0.1
