,AL00,AT00,BA00,BE00,BG00
74,0.3745191,0.0,0.95,0.5049627960805347,0.0
75,0.513023,0.0,0.95,0.5496746631547738,0.0
76,0.6245012,0.0,0.9499999,0.7343229335355214,0.0
77,0.7829881,0.0,0.9499999,0.8704249923305066,0.0
78,0.7639124,0.0,0.9499999,0.9451916287894593,0.0
79,0.5132295,0.0,0.6973333,0.9497954227771646,0.0
80,0.4539313,0.0,0.3047352,0.949795475949725,0.0
81,0.5933653,0.0,0.2749182,0.9195170211704639,0.0
82,0.9448124,0.0,0.5248322,0.6265545453091719,0.0
83,0.95,0.0,0.489139,0.6187036440720295,0.0
84,0.95,0.0,0.3472257,0.8463601055430136,0.0
85,0.8189918,0.0,0.6633627,0.944694591572363,0.0
86,0.3963225,0.0,0.8719623,0.9401852713419421,0.0
87,0.3987312,0.0,0.7670496,0.8554780095248722,0.0
88,0.3645428,0.0,0.5671241,0.7698676584020063,0.0
89,0.6626403,0.0,0.4106923,0.7831921992105569,0.0
90,0.7757567,0.0,0.3872187,0.8856345245626701,0.0
91,0.818782,0.0,0.5005338,0.9180112437067061,0.0
92,0.4545799,0.0,0.4128018,0.9260069115671662,0.0
93,0.4720585,0.0,0.5079501,0.9335134527807712,0.0
94,0.876857,0.0,0.3997228,0.9420205331466771,0.0
95,0.8823231,0.0,0.5868487,0.9499999673846868,0.0
96,0.9036822,0.0,0.4109824,0.9499999999999998,0.0
97,0.9149177,0.0,0.4473232,0.9470748561536395,0.0
98,0.95,0.0,0.3732564,0.9469601793307647,0.0
99,0.95,0.0,0.1627158,0.9454976339938647,0.0
100,0.95,0.0,0.03217563,0.9473441887044844,0.0
101,0.95,0.0,0.08110665,0.9499999794427528,0.0
102,0.95,0.0,0.05675241,0.9460063315697421,0.0
103,0.95,0.0,0.0,0.9499999673846868,0.0
104,0.95,0.0,0.0,0.9310178670246156,0.0
105,0.9013379,0.0,0.02566887,0.8075540162628612,0.0
106,0.4685912,0.0,0.05510747,0.6741549694274308,0.0
107,0.2100421,0.0,0.04806502,0.5738821870489075,0.0
108,0.2384836,0.0,0.0,0.4956486364408865,0.0
109,0.1021439,0.0,0.01358259,0.3266000887741268,0.0
110,0.03317579,0.0,0.02681215,0.3168455692375674,0.0
111,0.09654792,0.0,0.03756421,0.4069174694324497,0.0
112,0.1986125,0.0,0.0549519,0.4060824500575226,0.0
113,0.1530005,0.0,0.07044461,0.6084682735872763,0.0
114,0.1872939,0.0,0.08379356,0.7736852077849979,0.0
115,0.2080637,0.0,0.04093225,0.7905379363395761,0.0
116,0.1067375,0.0,0.02940019,0.7703478607430934,0.0
117,0.1384509,0.0,0.04303119,0.8728864482026307,0.0
118,0.1434672,0.0,0.02584486,0.8930543943151381,0.0
119,0.09386061,0.0,0.04692077,0.938972606215497,0.0
120,0.09306642,0.0,0.07655793,0.9499999999999998,0.0
121,0.1267031,0.0,0.1217531,0.9499999999999998,0.0
122,0.1546312,0.0,0.309805,0.9499999673846868,0.0
123,0.04352949,0.0,0.5938324,0.9499999673846868,0.0
124,0.1460271,0.0,0.8478427,0.9105236372245601,0.0
125,0.4388794,0.0,0.4047126,0.7560598442035694,0.0
126,0.4558319,0.0,0.529816,0.5832751024311633,0.0
127,0.6904975,0.0,0.6846403,0.4231086440895132,0.0
128,0.9099532,0.0,0.95,0.38487310718433,0.0
129,0.95,0.0,0.8904078,0.3577370374481751,0.0
130,0.95,0.0,0.854576,0.2959068719711065,0.0
131,0.95,0.0,0.5619504,0.4110532463404524,0.0
132,0.95,0.0,0.616599,0.4765273614040122,0.0
133,0.95,0.0,0.9499999,0.3701772691380848,0.0
134,0.95,0.0,0.9190068,0.303320752402454,0.0
135,0.9499999,0.0,0.95,0.3072015645449292,0.0
136,0.95,0.0,0.95,0.3586105769113317,0.0
137,0.95,0.0,0.95,0.3127437803142032,0.0
138,0.95,0.0,0.95,0.3164481481289534,0.0
139,0.95,0.0,0.9499999,0.3788168892079737,0.0
140,0.95,0.0,0.8537583,0.3806676652247194,0.0
141,0.9465559,0.0,0.5165775,0.4054746289521426,0.0
142,0.06876383,0.0,0.2817211,0.4036357341043731,0.0
143,0.001980426,0.0,0.2823208,0.32612735101382,0.0
144,0.03621947,0.0,0.6646688,0.3089826637466127,0.0
145,0.005230874,0.0,0.4764597,0.3544247238729536,0.0
146,0.01273112,0.0,0.5506943,0.3998752428445034,0.0
147,0.03574629,0.0,0.526287,0.3470286916894316,0.0
148,0.05828585,0.0,0.4210973,0.4039676590987566,0.0
149,0.1374504,0.0,0.3857269,0.389663115131232,0.0
150,0.1256362,0.0,0.3752807,0.4693286974895548,0.0
151,0.157166,0.0,0.6103564,0.4032775291947256,0.0
152,0.09601773,0.0,0.4646025,0.5382261603813046,0.0
153,0.170113,0.0,0.404871,0.4998653850068535,0.0
154,0.322155,0.0,0.7110973,0.7942016743801574,0.0
155,0.2688996,0.0,0.6174676,0.9089181221985475,0.0
156,0.208114,0.0,0.6647822,0.944929667845255,0.0
157,0.2278031,0.0,0.5231793,0.8291777599064517,0.0
158,0.3488455,0.0,0.4157067,0.8720178300134191,0.0
159,0.1384354,0.0,0.5687708,0.8467040282971137,0.0
160,0.08862164,0.0,0.5912169,0.7407217379483761,0.0
161,0.09767887,0.0,0.2090645,0.6542125489508485,0.0
162,0.07441476,0.0,0.209193,0.6694460910614038,0.0
163,0.03094731,0.0,0.07922796,0.7927913906637107,0.0
164,0.07340135,0.0,0.006470902,0.936894677897488,0.0
165,0.1781829,0.0,0.0,0.9499999999999998,0.0
166,0.282372,0.0,0.0,0.9499999999999998,0.0
167,0.2000274,0.0,0.0,0.9499999999999998,0.0
168,0.261875,0.0,0.0,0.9499999999999998,0.0
169,0.2115602,0.0,0.0,0.9499999999999998,0.0
170,0.0770317,0.0,0.0,0.9499999999999998,0.0
171,0.1114457,0.0,0.03837403,0.9499999999999998,0.0
172,0.1271923,0.0,0.1173753,0.9499999999999998,0.0
173,0.1285652,0.0,0.02095543,0.9499999999999998,0.0
174,0.1128495,0.0,0.0,0.9499999999999998,0.0
175,0.0297691,0.0,0.006014463,0.9499999468274398,0.0
176,0.008236212,0.0,0.001612656,0.9499999999999998,0.0
177,0.0,0.0,0.0,0.9499999999999998,0.0
178,0.0,0.0,0.0,0.9499999999999998,0.0
179,0.0,0.0,0.001740516,0.9499999794427528,0.0
180,0.003270925,0.0,0.003596513,0.9499999673846868,0.0
181,0.03222596,0.0,0.0,0.9499999999999998,0.0
182,0.09946797,0.0,0.0,0.9499999999999998,0.0
183,0.1640349,0.0,0.0,0.9499999999999998,0.0
184,0.1128115,0.0,0.0,0.9499999999999998,0.0
185,0.1603774,0.0,0.0,0.9499999999999998,0.0
186,0.180952,0.0,0.0,0.9499999673846868,0.0
187,0.148895,0.0,0.0,0.9499999999999998,0.0
188,0.1017887,0.0,0.0,0.9452127373765227,0.0
189,0.05196281,0.0,0.005924156,0.9043610021402727,0.0
190,0.1053628,0.0,0.0,0.9264345961804001,0.0
191,0.05323881,0.0,0.0,0.8889192812134749,0.0
192,0.03614041,0.0,0.0,0.9387415975577762,0.0
193,0.04653186,0.0,0.0,0.9222661564179092,0.0
194,0.06141298,0.0,0.02650692,0.9462836282743515,0.0
195,0.1086785,0.0,0.1524827,0.9499999673846868,0.0
196,0.154654,0.0,0.2680914,0.9375679432127862,0.0
197,0.2647441,0.0,0.7153612,0.9499999999999998,0.0
198,0.2025885,0.0,0.95,0.9499999999999998,0.0
199,0.3729262,0.0,0.8458908,0.9499999999999998,0.0
200,0.2769599,0.0,0.95,0.9499999999999998,0.0
201,0.35934,0.0,0.95,0.9499999999999998,0.0
202,0.5106193,0.0,0.95,0.9499999999999998,0.0
203,0.314509,0.0,0.95,0.9499999999999998,0.0
204,0.2713207,0.0,0.95,0.9499998972137651,0.0
205,0.39368,0.0,0.95,0.9499999999999998,0.0
206,0.5979341,0.0,0.95,0.94998754095033,0.0
207,0.9499999,0.0,0.8642218,0.9267271475226659,0.0
208,0.95,0.0,0.9499999,0.883858753908824,0.0
209,0.9296449,0.0,0.8127473,0.8302482384772648,0.0
210,0.95,0.0,0.3043307,0.7355392384409158,0.0
211,0.95,0.0,0.2109497,0.6159129819877238,0.0
212,0.95,0.0,0.2063943,0.6114783489603469,0.0
213,0.95,0.0,0.2995597,0.7143610011765158,0.0
214,0.95,0.0,0.2421215,0.4545461554191648,0.0
215,0.95,0.0,0.1432138,0.3447807570709734,0.0
216,0.95,0.0,0.1013617,0.3779513576871361,0.0
217,0.95,0.0,0.0653611,0.4201494156074778,0.0
218,0.95,0.0,0.0,0.4100058746230126,0.0
219,0.95,0.0,0.01744156,0.24384211780865,0.0
220,0.9000234,0.0,0.003762072,0.2974203520983287,0.0
221,0.549206,0.0,0.01650067,0.4457342356672677,0.0
222,0.2322414,0.0,0.0,0.4856126555496905,0.0
223,0.2028263,0.0,0.0,0.3717164428506985,0.0
224,0.778979,0.0,0.1112912,0.3266761155256858,0.0
225,0.798607,0.0,0.3277593,0.4269438611761879,0.0
226,0.5978666,0.0,0.1508009,0.3808673930966215,0.0
227,0.3516403,0.0,0.1426226,0.2729637237550449,0.0
228,0.09660754,0.0,0.1749311,0.2120976731789793,0.0
229,0.0876599,0.0,0.2686656,0.2220556773021453,0.0
230,0.04181705,0.0,0.1705734,0.291997896738495,0.0
231,0.04736967,0.0,0.2292742,0.3656795869989288,0.0
232,0.006098926,0.0,0.2737561,0.402356433965369,0.0
233,0.005302126,0.0,0.2011814,0.408504773766147,0.0
234,0.0329138,0.0,0.5284683,0.576914751961434,0.0
235,0.08503918,0.0,0.4282832,0.7557649172008449,0.0
236,0.281727,0.0,0.4151335,0.8753570691796382,0.0
237,0.2592734,0.0,0.6313112,0.8609745051986012,0.0
238,0.2696386,0.0,0.8000518,0.9065380729152286,0.0
239,0.2974421,0.0,0.7043899,0.9497855216999213,0.0
240,0.1727265,0.0,0.8741736,0.9424769613934078,0.0
241,0.1715619,0.0,0.95,0.9334509302001609,0.0
242,0.3016462,0.0,0.95,0.9490915341411442,0.0
243,0.528798,0.0,0.9499999,0.9486445579199029,0.0
244,0.6394323,0.0,0.95,0.9499999999999998,0.0
245,0.6943597,0.0,0.95,0.9499999999999998,0.0
246,0.6310319,0.0,0.95,0.9499999794427528,0.0
247,0.4119871,0.0,0.7770559,0.9499999999999998,0.0
248,0.3716547,0.0,0.5447975,0.9499999999999998,0.0
249,0.5982405,0.0,0.7074799,0.9499999673846868,0.0
250,0.95,0.0,0.95,0.9499999999999998,0.0
251,0.95,0.0,0.95,0.9499999999999998,0.0
252,0.95,0.0,0.95,0.9499999999999998,0.0
253,0.5628724,0.0,0.95,0.9499999999999998,0.0
254,0.1976777,0.0,0.95,0.9499999794427528,0.0
255,0.2026141,0.0,0.9499999,0.9499999794427528,0.0
256,0.201519,0.0,0.9499999,0.9499999999999998,0.0
257,0.5125252,0.0,0.95,0.9499999999999998,0.0
258,0.7440602,0.0,0.95,0.9499999999999998,0.0
259,0.6225799,0.0,0.95,0.9499999999999998,0.0
260,0.1288786,0.0,0.95,0.9499999999999998,0.0
261,0.04220916,0.0,0.95,0.9499999999999998,0.0
262,0.1509465,0.0,0.9499999,0.9499999999999998,0.0
263,0.2911642,0.0,0.95,0.9499999999999998,0.0
264,0.5826154,0.0,0.935029,0.9381814290138087,0.0
265,0.8681068,0.0,0.95,0.9084207499398983,0.0
266,0.95,0.0,0.95,0.898873450541206,0.0
267,0.95,0.0,0.9499999,0.8872372063851963,0.0
268,0.6976951,0.0,0.9499999,0.8714173990149437,0.0
269,0.5706347,0.0,0.95,0.8744214706316684,0.0
270,0.6116442,0.0,0.95,0.8986448559320003,0.0
271,0.5911726,0.0,0.95,0.8986449495868798,0.0
272,0.6104757,0.0,0.7602549,0.911806679815166,0.0
273,0.3413352,0.0,0.95,0.9258910331318949,0.0
274,0.3433265,0.0,0.95,0.9499999794427528,0.0
275,0.268245,0.0,0.95,0.9499999999999998,0.0
276,0.255608,0.0,0.95,0.9499999999999998,0.0
277,0.1061134,0.0,0.95,0.9499999673846868,0.0
278,0.03882649,0.0,0.8300697,0.9499999673846868,0.0
279,0.1722156,0.0,0.6186235,0.9499999999999998,0.0
280,0.4517648,0.0,0.3919192,0.915194568441458,0.0
281,0.3611698,0.0,0.2839435,0.9499999999999998,0.0
282,0.24644,0.0,0.2806713,0.9499999999999998,0.0
283,0.1176565,0.0,0.1916081,0.9499999999999998,0.0
284,0.02784446,0.0,0.1775835,0.9467429838215432,0.0
285,0.05530235,0.0,0.19787,0.9462060202749734,0.0
286,0.05958219,0.0,0.09882926,0.9144642275565977,0.0
287,0.03379066,0.0,0.07826905,0.9126675729058791,0.0
288,0.06342643,0.0,0.06525767,0.9457611333272453,0.0
289,0.1513901,0.0,0.05251726,0.943423010267947,0.0
290,0.203601,0.0,0.0724819,0.9071957974070883,0.0
291,0.05195756,0.0,0.07716051,0.9499103172305757,0.0
292,0.05473169,0.0,0.1332788,0.9432123465180453,0.0
293,0.09220285,0.0,0.04301457,0.9250915855583157,0.0
294,0.01947851,0.0,0.03376058,0.9365421448063442,0.0
295,0.0,0.0,0.0,0.898982266735937,0.0
296,0.003148985,0.0,0.004110163,0.9041478804266243,0.0
297,0.02192168,0.0,0.0,0.947550981357009,0.0
298,0.002887111,0.0,0.0,0.9499999999999998,0.0
299,0.07210332,0.0,0.0,0.9499999999999998,0.0
300,0.07877274,0.0,0.0,0.9383274699571265,0.0
301,0.0810448,0.0,0.006468935,0.7067567495866292,0.0
302,0.06218573,0.0,0.0,0.4352824893326914,0.0
303,0.002349111,0.0,0.0,0.2408699649500313,0.0
304,0.04681493,0.0,0.02894824,0.1235577758269848,0.0
305,0.064275,0.0,0.04106551,0.1117710928824426,0.0
306,0.007574454,0.0,0.08193707,0.08186561705097568,0.0
307,0.02167645,0.0,0.09096308,0.05671188317481914,0.0
308,0.04986167,0.0,0.05259321,0.05671188317481914,0.0
309,0.05004897,0.0,0.02846256,0.05671188317481914,0.0
310,0.0,0.0,0.01275232,0.05671188317481914,0.0
311,0.002045924,0.0,0.03583697,0.05671188317481914,0.0
312,0.0152787,0.0,0.221969,0.1025925937680165,0.0
313,0.0,0.0,0.1524304,0.2044862533265844,0.0
314,0.001269557,0.0,0.1366033,0.2787408043829196,0.0
315,0.0,0.0,0.08478022,0.3468128451481528,0.0
316,0.0,0.0,0.04541769,0.5240150710726083,0.0
317,0.006724881,0.0,0.04162674,0.6482980984667768,0.0
318,0.03530348,0.0,0.03506822,0.7272778202624721,0.0
319,0.06608579,0.0,0.1012739,0.9002934687818774,0.0
320,0.01062202,0.0,0.07587266,0.9002934687818774,0.0
321,0.0367203,0.0,0.06423809,0.9414314945190265,0.0
322,0.08926556,0.0,0.1960431,0.9447379537689142,0.0
323,0.04609364,0.0,0.1580346,0.9499999999999998,0.0
324,0.02605106,0.0,0.1457321,0.9440637660165115,0.0
325,0.02871056,0.0,0.08764196,0.6392454053084407,0.0
326,0.05292652,0.0,0.03563822,0.4291243045706467,0.0
327,0.0,0.0,0.04918171,0.5347068455596149,0.0
328,0.0,0.0,0.04880437,0.693766025029582,0.0
329,0.0,0.0,0.0,0.725867742836697,0.0
330,0.0,0.0,0.004629094,0.654654152271792,0.0
331,0.0,0.0,0.0,0.8455382898937589,0.0
332,0.0,0.0,0.0,0.9499999999999998,0.0
333,0.0,0.0,0.0,0.8375594732170447,0.0
334,0.0,0.0,0.0,0.7285586993383616,0.0
335,0.0,0.0,0.0,0.6879304878307201,0.0
336,0.01694746,0.0,0.0,0.6881237661771717,0.0
337,0.0,0.0,0.0,0.688180567861577,0.0
338,0.0,0.0,0.0,0.684246574005298,0.0
339,0.0,0.0,0.0,0.6406751980297521,0.0
340,0.0,0.0,0.1103163,0.5942816514405237,0.0
341,0.1444813,0.0,0.198334,0.5702443492160608,0.0
342,0.5615591,0.0,0.3232997,0.5702443492160608,0.0
343,0.6221421,0.0,0.8949609,0.5702443492160608,0.0
344,0.8464928,0.0,0.95,0.5918893966873371,0.0
345,0.7787315,0.0,0.95,0.6168906201735593,0.0
346,0.6138389,0.0,0.9499999,0.6964523144390333,0.0
347,0.6180322,0.0,0.95,0.8130148008056021,0.0
348,0.5735654,0.0,0.95,0.9499999999999998,0.0
349,0.5991468,0.0,0.9499999,0.9499999999999998,0.0
350,0.6783029,0.0,0.95,0.9499999794427528,0.0
351,0.8241493,0.0,0.95,0.9499999794427528,0.0
352,0.8523591,0.0,0.9169354,0.9499999794427528,0.0
353,0.9499999,0.0,0.9499999,0.9495000398628487,0.0
354,0.95,0.0,0.8838084,0.9483067433961548,0.0
355,0.95,0.0,0.8331648,0.9499999468274398,0.0
356,0.7364537,0.0,0.8407212,0.9499999999999998,0.0
357,0.3667529,0.0,0.8236195,0.9499999999999998,0.0
358,0.4738134,0.0,0.212714,0.9499999999999998,0.0
359,0.2775189,0.0,0.03735179,0.9499999673846868,0.0
360,0.1843236,0.0,0.026751,0.9499999673846868,0.0
361,0.1443013,0.0,0.115257,0.9499999794427528,0.0
362,0.170653,0.0,0.2277481,0.9499999673846868,0.0
363,0.3182725,0.0,0.2144868,0.9499999999999998,0.0
364,0.4238319,0.0,0.1182618,0.9499999999999998,0.0
365,0.724171,0.0,0.244971,0.946517068686977,0.0
366,0.648132,0.0,0.2880265,0.9465170360716637,0.0
367,0.9499999,0.0,0.04364324,0.9489892765406397,0.0
368,0.95,0.0,0.05809127,0.9493505502382382,0.0
369,0.95,0.0,0.03224954,0.9499999999999998,0.0
370,0.9498298,0.0,0.09667475,0.9499999999999998,0.0
371,0.5996329,0.0,0.1316015,0.9499999999999998,0.0
372,0.5058405,0.0,0.01325511,0.9499999999999998,0.0
373,0.6035932,0.0,0.0,0.9499999999999998,0.0
374,0.4975949,0.0,0.006880396,0.9499999999999998,0.0
375,0.4590531,0.0,0.0,0.9499999999999998,0.0
376,0.3059061,0.0,0.004202214,0.9491518061630404,0.0
377,0.1527259,0.0,0.0,0.9499999999999998,0.0
378,0.1118662,0.0,0.0,0.9497247919866082,0.0
379,0.05943521,0.0,0.0,0.8645190324260956,0.0
380,0.1265924,0.0,0.0,0.743374810423733,0.0
381,0.081546,0.0,0.0,0.910585382868896,0.0
382,0.1322204,0.0,0.01205321,0.9499999999999998,0.0
383,0.4009706,0.0,0.03427182,0.9499999999999998,0.0
384,0.4677293,0.0,0.06231558,0.9492812924548618,0.0
385,0.3069668,0.0,0.07162613,0.8464810770683862,0.0
386,0.7057959,0.0,0.003419891,0.6227947760830698,0.0
387,0.417683,0.0,0.07452372,0.5421699883686909,0.0
388,0.2183892,0.0,0.1076084,0.3082541778248647,0.0
389,0.1720607,0.0,0.2609357,0.1815355394506786,0.0
390,0.05568022,0.0,0.1719217,0.1307280490137169,0.0
391,0.05300371,0.0,0.07120189,0.1307280490137169,0.0
392,0.3150586,0.0,0.1973801,0.1307280490137169,0.0
393,0.4146421,0.0,0.2866695,0.1307280490137169,0.0
394,0.2529507,0.0,0.07445543,0.1806281356838612,0.0
395,0.06735822,0.0,0.03841634,0.2476530230410942,0.0
396,0.0,0.0,0.04238541,0.4197989078129105,0.0
397,0.0,0.0,0.03303875,0.4985176056838804,0.0
398,0.0,0.0,0.0,0.6034708501485858,0.0
399,0.0,0.0,0.0,0.6231477322065003,0.0
400,0.0,0.0,0.00075506,0.6933747357487172,0.0
401,0.0,0.0,0.000558366,0.9464425825507629,0.0
402,0.06237467,0.0,0.1035212,0.9464425825507629,0.0
403,0.06251448,0.0,0.1173927,0.9352107818885521,0.0
404,0.1124346,0.0,0.1605538,0.9311552446423818,0.0
405,0.07929134,0.0,0.2536229,0.9311552446423818,0.0
406,0.0850729,0.0,0.2849417,0.9118959615710072,0.0
407,0.1256566,0.0,0.2330443,0.9118959615710072,0.0
408,0.1252976,0.0,0.3788735,0.9118959615710072,0.0
409,0.2162278,0.0,0.6405627,0.9119258371979647,0.0
410,0.2949629,0.0,0.7272846,0.9147507961551931,0.0
411,0.2778521,0.0,0.5487146,0.9147507961551931,0.0
412,0.2351735,0.0,0.663628,0.9147507961551931,0.0
413,0.2553351,0.0,0.6788234,0.9147507961551931,0.0
414,0.2175521,0.0,0.95,0.9147507961551931,0.0
415,0.1531713,0.0,0.7935214,0.9224974875176916,0.0
416,0.1979419,0.0,0.3436426,0.9303004842839792,0.0
417,0.333538,0.0,0.2009096,0.930300531111419,0.0
418,0.5843657,0.0,0.4031269,0.8608268583039977,0.0
419,0.501033,0.0,0.4215459,0.817941135435094,0.0
420,0.2720152,0.0,0.2774287,0.7455801750597593,0.0
421,0.1200989,0.0,0.5359688,0.7234638094074943,0.0
422,0.03625211,0.0,0.7016534,0.7233024288374229,0.0
423,0.117256,0.0,0.5638025,0.7233024288374229,0.0
424,0.2559928,0.0,0.4759609,0.7233024288374229,0.0
425,0.6724064,0.0,0.3073434,0.7242619794550416,0.0
426,0.7758909,0.0,0.1468015,0.7585372051024207,0.0
427,0.7201076,0.0,0.1961831,0.9254795398616477,0.0
428,0.2936253,0.0,0.1926397,0.9499999999999998,0.0
429,0.1922694,0.0,0.2052726,0.9499999999999998,0.0
430,0.2904076,0.0,0.0562349,0.9499999999999998,0.0
431,0.1865221,0.0,0.03454241,0.9499999999999998,0.0
432,0.1337122,0.0,0.01927265,0.913871646863928,0.0
433,0.1066465,0.0,0.09756549,0.8470369248908934,0.0
434,0.2865711,0.0,0.1217149,0.6516932039378103,0.0
435,0.3462366,0.0,0.04441933,0.5838906690522292,0.0
436,0.06226297,0.0,0.0,0.5386146304831878,0.0
437,0.03221392,0.0,0.0991782,0.3755499942382332,0.0
438,0.03365079,0.0,0.2284592,0.3634845297355027,0.0
439,0.09995415,0.0,0.08339357,0.3754273217238543,0.0
440,0.2506172,0.0,0.05167056,0.4549021517352392,0.0
441,0.1473542,0.0,0.1704758,0.4162595722673026,0.0
442,0.1532233,0.0,0.2670048,0.3978289701143293,0.0
443,0.1268852,0.0,0.3229796,0.2769421669077128,0.0
444,0.1365659,0.0,0.2022731,0.1419575056797767,0.0
445,0.02134232,0.0,0.3181974,0.06072772966136508,0.0
446,0.0,0.0,0.2484657,0.03374606246141271,0.0
447,0.0,0.0,0.2177387,0.01458754860139636,0.0
448,0.1239495,0.0,0.2143126,0.02857405521407349,0.0
449,0.2013554,0.0,0.1776425,0.033673363096643,0.0
450,0.1581651,0.0,0.1474925,0.01633346223687451,0.0
451,0.07719385,0.0,0.04150462,0.012880884909523,0.0
452,0.01243551,0.0,0.000599898,0.01092327781254767,0.0
453,0.03682442,0.0,0.005893294,0.01485524029136337,0.0
454,0.03046817,0.0,0.01894839,0.04523925478732532,0.0
455,0.0,0.0,0.1064179,0.07190827674607972,0.0
456,0.0,0.0,0.2066549,0.1422949297342423,0.0
457,0.0,0.0,0.2019107,0.2435741349559608,0.0
458,0.009682911,0.0,0.2464966,0.3152991227928186,0.0
459,0.0,0.0,0.2863823,0.3800531106040039,0.0
460,0.0,0.0,0.4666369,0.3960895281074324,0.0
461,0.01220387,0.0,0.3912157,0.6546517825617967,0.0
462,0.02013724,0.0,0.7858508,0.7607561499737733,0.0
463,0.03720371,0.0,0.9248577,0.7376246384585469,0.0
464,0.096975,0.0,0.95,0.7693526958466973,0.0
465,0.2233075,0.0,0.9395695,0.8523866002664239,0.0
466,0.1923165,0.0,0.95,0.7650834273392619,0.0
467,0.5430814,0.0,0.8650002,0.7283062233280787,0.0
468,0.7342148,0.0,0.6104144,0.7030732257997391,0.0
469,0.8796103,0.0,0.8750259,0.7108231287390319,0.0
470,0.95,0.0,0.698635,0.8245869984717001,0.0
471,0.8182257,0.0,0.95,0.8008571737406318,0.0
472,0.95,0.0,0.95,0.62020427121406,0.0
473,0.9499999,0.0,0.95,0.3753697733441405,0.0
474,0.95,0.0,0.9499999,0.2768540511529904,0.0
475,0.95,0.0,0.95,0.2761780392844209,0.0
476,0.95,0.0,0.95,0.2413563397340626,0.0
477,0.95,0.0,0.95,0.2328456299507691,0.0
