Time_index,AL00,AT00,BA00,BE00,BG00,CH00,CZ00,DE00,ES00,FI00,FR00,GR00,HR00,HU00,IE00,ITCA,ITCN,ITCS,ITN1,ITS1,ITSA,ITSI,LT00,LUG1,LUV1,LV00,ME00,MK00,NL00,NOM1,NON1,NOS0,PL00,PT00,RO00,RS00,SE01,SE02,SE03,SE04,SI00,SK00,TR00,UK00
1984-01-01 00:00:00,0.0,208.67514430022638,30.392857142857142,0.0,59.58239536237601,0.0,0.13095238095238096,66.75772245093462,60.226190476190474,0.0,0.0,148.27380952380952,62.33770644346147,0.0,0.0,0.0,0.0,85.27380952380953,58.148809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.6488869047619,837.7095238095238,6305.079761904761,6.758035714285715,313.3988095238099,154.86853695901954,0.0,0.0,0.0,0.0,0.0,0.0,5.55952380952381,0.0,0.0
1984-01-01 01:00:00,0.0,208.67514430022638,30.392857142857142,0.0,59.58239536237601,0.0,0.13095238095238096,66.75772245093462,60.226190476190474,0.0,0.0,148.27380952380952,62.33770644346147,0.0,0.0,0.0,0.0,85.27380952380953,58.148809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.6488869047619,837.7095238095238,6305.079761904761,6.758035714285715,313.3988095238099,154.86853695901954,0.0,0.0,0.0,0.0,0.0,0.0,5.55952380952381,0.0,0.0
1984-01-01 02:00:00,0.0,208.67514430022638,30.392857142857142,0.0,59.58239536237601,0.0,0.13095238095238096,66.75772245093462,60.226190476190474,0.0,0.0,148.27380952380952,62.33770644346147,0.0,0.0,0.0,0.0,85.27380952380953,58.148809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.6488869047619,837.7095238095238,6305.079761904761,6.758035714285715,313.3988095238099,154.86853695901954,0.0,0.0,0.0,0.0,0.0,0.0,5.55952380952381,0.0,0.0
1984-01-01 03:00:00,0.0,208.67514430022638,30.392857142857142,0.0,59.58239536237601,0.0,0.13095238095238096,66.75772245093462,60.226190476190474,0.0,0.0,148.27380952380952,62.33770644346147,0.0,0.0,0.0,0.0,85.27380952380953,58.148809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.6488869047619,837.7095238095238,6305.079761904761,6.758035714285715,313.3988095238099,154.86853695901954,0.0,0.0,0.0,0.0,0.0,0.0,5.55952380952381,0.0,0.0
1984-01-01 04:00:00,0.0,208.67514430022638,30.392857142857142,0.0,59.58239536237601,0.0,0.13095238095238096,66.75772245093462,60.226190476190474,0.0,0.0,148.27380952380952,62.33770644346147,0.0,0.0,0.0,0.0,85.27380952380953,58.148809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.6488869047619,837.7095238095238,6305.079761904761,6.758035714285715,313.3988095238099,154.86853695901954,0.0,0.0,0.0,0.0,0.0,0.0,5.55952380952381,0.0,0.0
1984-01-01 05:00:00,0.0,208.67514430022638,30.392857142857142,0.0,59.58239536237601,0.0,0.13095238095238096,66.75772245093462,60.226190476190474,0.0,0.0,148.27380952380952,62.33770644346147,0.0,0.0,0.0,0.0,85.27380952380953,58.148809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.6488869047619,837.7095238095238,6305.079761904761,6.758035714285715,313.3988095238099,154.86853695901954,0.0,0.0,0.0,0.0,0.0,0.0,5.55952380952381,0.0,0.0
1984-01-01 06:00:00,0.0,208.67514430022638,30.392857142857142,0.0,59.58239536237601,0.0,0.13095238095238096,66.75772245093462,60.226190476190474,0.0,0.0,148.27380952380952,62.33770644346147,0.0,0.0,0.0,0.0,85.27380952380953,58.148809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.6488869047619,837.7095238095238,6305.079761904761,6.758035714285715,313.3988095238099,154.86853695901954,0.0,0.0,0.0,0.0,0.0,0.0,5.55952380952381,0.0,0.0
1984-01-01 07:00:00,0.0,208.67514430022638,30.392857142857142,0.0,59.58239536237601,0.0,0.13095238095238096,66.75772245093462,60.226190476190474,0.0,0.0,148.27380952380952,62.33770644346147,0.0,0.0,0.0,0.0,85.27380952380953,58.148809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.6488869047619,837.7095238095238,6305.079761904761,6.758035714285715,313.3988095238099,154.86853695901954,0.0,0.0,0.0,0.0,0.0,0.0,5.55952380952381,0.0,0.0
1984-01-01 08:00:00,0.0,208.67514430022638,30.392857142857142,0.0,59.58239536237601,0.0,0.13095238095238096,66.75772245093462,60.226190476190474,0.0,0.0,148.27380952380952,62.33770644346147,0.0,0.0,0.0,0.0,85.27380952380953,58.148809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.6488869047619,837.7095238095238,6305.079761904761,6.758035714285715,313.3988095238099,154.86853695901954,0.0,0.0,0.0,0.0,0.0,0.0,5.55952380952381,0.0,0.0
1984-01-01 09:00:00,0.0,208.67514430022638,30.392857142857142,0.0,59.58239536237601,0.0,0.13095238095238096,66.75772245093462,60.226190476190474,0.0,0.0,148.27380952380952,62.33770644346147,0.0,0.0,0.0,0.0,85.27380952380953,58.148809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.6488869047619,837.7095238095238,6305.079761904761,6.758035714285715,313.3988095238099,154.86853695901954,0.0,0.0,0.0,0.0,0.0,0.0,5.55952380952381,0.0,0.0
